riverseg,landseg,floafo,floalf,floccn,flocex,flocfo,flocid,flocpd,flofor,flohom,flohvf,flohwm,flohyo,flohyw,flolwm,flonal,flonex,flonhi,flonho,flonhy,flonid,flonlo,flonpa,flonpd,flopas,florcn,florex,florid,florpd,flotrp,flours,tn afo,tn alf,tn ccn,tn cex,tn cfo,tn cid,tn cpd,tn for,tn hom,tn hvf,tn hwm,tn hyo,tn hyw,tn lwm,tn nal,tn nex,tn nhi,tn nho,tn nhy,tn nid,tn nlo,tn npa,tn npd,tn pas,tn rcn,tn rex,tn rid,tn rpd,tn trp,tn urs,tp afo,tp alf,tp ccn,tp cex,tp cfo,tp cid,tp cpd,tp for,tp hom,tp hvf,tp hwm,tp hyo,tp hyw,tp lwm,tp nal,tp nex,tp nhi,tp nho,tp nhy,tp nid,tp nlo,tp npa,tp npd,tp pas,tp rcn,tp rex,tp rid,tp rpd,tp trp,tp urs,sedafo,sedalf,sedccn,sedcex,sedcfo,sedcid,sedcpd,sedfor,sedhom,sedhvf,sedhwm,sedhyo,sedhyw,sedlwm,sednal,sednex,sednhi,sednho,sednhy,sednid,sednlo,sednpa,sednpd,sedpas,sedrcn,sedrex,sedrid,sedrpd,sedtrp,sedurs
SU7_1420_1590,A42037,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.058,1.511,0.000,0.000,1.058,0.000,0.000,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,0.150,1.497,0.000,0.000,0.150,0.000,0.000,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,0.174,0.174,0.000,0.000,0.174,0.000,0.000,0.162,0.174,0.162,0.174,0.174,0.174,0.174,0.174,0.306,0.174,0.174,0.174,0.232,0.174,0.246,0.232,0.246,0.222,0.306,0.232,0.232,0.246,0.174
SU7_1420_1590,A42079,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.058,1.511,0.000,0.000,1.058,0.000,0.000,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,0.150,1.497,0.000,0.000,0.150,0.000,0.000,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,0.163,0.163,0.000,0.000,0.163,0.000,0.000,0.158,0.163,0.158,0.163,0.163,0.163,0.163,0.163,0.240,0.163,0.163,0.163,0.249,0.163,0.209,0.249,0.209,0.237,0.240,0.249,0.249,0.209,0.163
SU8_1530_1760,A42037,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.377,1.967,0.000,0.000,1.377,0.000,0.000,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,0.050,0.500,0.000,0.000,0.050,0.000,0.000,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.094,0.094,0.000,0.000,0.094,0.000,0.000,0.100,0.094,0.100,0.094,0.094,0.094,0.094,0.094,0.093,0.094,0.094,0.094,0.098,0.094,0.082,0.098,0.082,0.093,0.093,0.098,0.098,0.082,0.094
SU8_1530_1760,A42093,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.377,1.967,0.000,0.000,1.377,0.000,0.000,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,0.050,0.500,0.000,0.000,0.050,0.000,0.000,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.120,0.120,0.000,0.000,0.120,0.000,0.000,0.131,0.120,0.131,0.120,0.120,0.120,0.120,0.120,0.141,0.120,0.120,0.120,0.156,0.120,0.133,0.156,0.133,0.163,0.141,0.156,0.156,0.133,0.120
SU8_1530_1760,A42097,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.377,1.967,0.000,0.000,1.377,0.000,0.000,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,0.050,0.500,0.000,0.000,0.050,0.000,0.000,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.196,0.196,0.000,0.000,0.196,0.000,0.000,0.197,0.196,0.197,0.196,0.196,0.196,0.196,0.196,0.386,0.196,0.196,0.196,0.256,0.196,0.227,0.256,0.227,0.212,0.386,0.256,0.256,0.227,0.196
SU8_1530_1760,F42097,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.377,1.967,0.000,0.000,1.377,0.000,0.000,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,0.050,0.500,0.000,0.000,0.050,0.000,0.000,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.196,0.196,0.000,0.000,0.196,0.000,0.000,0.197,0.196,0.197,0.196,0.196,0.196,0.196,0.196,0.386,0.196,0.196,0.196,0.256,0.196,0.227,0.256,0.227,0.212,0.386,0.256,0.256,0.227,0.196
SU8_1590_1620,A42037,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.058,1.511,0.000,0.000,1.058,0.000,0.000,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,0.150,1.497,0.000,0.000,0.150,0.000,0.000,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,0.209,0.209,0.000,0.000,0.209,0.000,0.000,0.238,0.209,0.238,0.209,0.209,0.209,0.209,0.209,0.248,0.209,0.209,0.209,0.279,0.209,0.266,0.279,0.266,0.248,0.248,0.279,0.279,0.266,0.209
SU8_1610_1530,A42037,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.058,1.511,0.000,0.000,1.058,0.000,0.000,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,0.150,1.497,0.000,0.000,0.150,0.000,0.000,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,0.163,0.163,0.000,0.000,0.163,0.000,0.000,0.171,0.163,0.171,0.163,0.163,0.163,0.163,0.163,0.169,0.163,0.163,0.163,0.187,0.163,0.156,0.187,0.156,0.169,0.169,0.187,0.187,0.156,0.163
SU8_1610_1530,A42093,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.058,1.511,0.000,0.000,1.058,0.000,0.000,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,0.150,1.497,0.000,0.000,0.150,0.000,0.000,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,0.183,0.183,0.000,0.000,0.183,0.000,0.000,0.199,0.183,0.199,0.183,0.183,0.183,0.183,0.183,0.237,0.183,0.183,0.183,0.211,0.183,0.172,0.211,0.172,0.245,0.237,0.211,0.211,0.172,0.183
SU8_1610_1530,A42097,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.058,1.511,0.000,0.000,1.058,0.000,0.000,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,0.150,1.497,0.000,0.000,0.150,0.000,0.000,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,0.155,0.155,0.000,0.000,0.155,0.000,0.000,0.152,0.155,0.152,0.155,0.155,0.155,0.155,0.155,0.143,0.155,0.155,0.155,0.169,0.155,0.133,0.169,0.133,0.150,0.143,0.169,0.169,0.133,0.155
SU8_1620_1610,A42037,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.058,1.511,0.000,0.000,1.058,0.000,0.000,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,1.511,0.150,1.497,0.000,0.000,0.150,0.000,0.000,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,0.254,0.254,0.000,0.000,0.254,0.000,0.000,0.279,0.254,0.279,0.254,0.254,0.254,0.254,0.254,0.267,0.254,0.254,0.254,0.284,0.254,0.181,0.284,0.181,0.334,0.267,0.284,0.284,0.181,0.254
SW0_1520_1600,A42035,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.951,1.359,0.000,0.000,0.951,0.000,0.000,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,0.132,1.316,0.000,0.000,0.132,0.000,0.000,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,0.120,0.120,0.000,0.000,0.120,0.000,0.000,0.112,0.120,0.112,0.120,0.120,0.120,0.120,0.120,0.106,0.120,0.120,0.120,0.095,0.120,0.092,0.095,0.092,0.090,0.106,0.095,0.095,0.092,0.120
SW0_1520_1600,B42027,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.951,1.359,0.000,0.000,0.951,0.000,0.000,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,0.132,1.316,0.000,0.000,0.132,0.000,0.000,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,0.139,0.139,0.000,0.000,0.139,0.000,0.000,0.144,0.139,0.144,0.139,0.139,0.139,0.139,0.139,0.153,0.139,0.139,0.139,0.123,0.139,0.203,0.123,0.203,0.112,0.153,0.123,0.123,0.203,0.139
SW1_1160_1260,A42081,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.951,1.359,0.000,0.000,0.951,0.000,0.000,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,0.132,1.316,0.000,0.000,0.132,0.000,0.000,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,0.192,0.192,0.000,0.000,0.192,0.000,0.000,0.223,0.192,0.223,0.192,0.192,0.192,0.192,0.192,0.275,0.192,0.192,0.192,0.208,0.192,0.379,0.208,0.379,0.245,0.275,0.208,0.208,0.379,0.192
SW1_1170_1270,A42023,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.951,1.359,0.000,0.000,0.951,0.000,0.000,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,0.132,1.316,0.000,0.000,0.132,0.000,0.000,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,0.275,0.275,0.000,0.000,0.275,0.000,0.000,0.217,0.275,0.217,0.275,0.275,0.275,0.275,0.275,0.259,0.275,0.275,0.275,0.359,0.275,0.254,0.359,0.254,0.189,0.259,0.359,0.359,0.254,0.275
SW1_1170_1270,A42083,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.951,1.359,0.000,0.000,0.951,0.000,0.000,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,0.132,1.316,0.000,0.000,0.132,0.000,0.000,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,0.203,0.203,0.000,0.000,0.203,0.000,0.000,0.231,0.203,0.231,0.203,0.203,0.203,0.203,0.203,0.232,0.203,0.203,0.203,0.234,0.203,0.214,0.234,0.214,0.169,0.232,0.234,0.234,0.214,0.203
SW1_1170_1270,A42105,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.951,1.359,0.000,0.000,0.951,0.000,0.000,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,0.132,1.316,0.000,0.000,0.132,0.000,0.000,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,0.111,0.111,0.000,0.000,0.111,0.000,0.000,0.135,0.111,0.135,0.111,0.111,0.111,0.111,0.111,0.124,0.111,0.111,0.111,0.139,0.111,0.123,0.139,0.123,0.111,0.124,0.139,0.139,0.123,0.111
SW1_1180_1190,A42113,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.951,1.359,0.000,0.000,0.951,0.000,0.000,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,0.132,1.316,0.000,0.000,0.132,0.000,0.000,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,0.282,0.282,0.000,0.000,0.282,0.000,0.000,0.250,0.282,0.250,0.282,0.282,0.282,0.282,0.282,0.272,0.282,0.282,0.282,0.291,0.282,0.279,0.291,0.279,0.260,0.272,0.291,0.291,0.279,0.282
SW1_1450_1510,A42037,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.377,1.967,0.000,0.000,1.377,0.000,0.000,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,0.050,0.500,0.000,0.000,0.050,0.000,0.000,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.135,0.135,0.000,0.000,0.135,0.000,0.000,0.137,0.135,0.137,0.135,0.135,0.135,0.135,0.135,0.134,0.135,0.135,0.135,0.129,0.135,0.134,0.129,0.134,0.134,0.134,0.129,0.129,0.134,0.135
SW1_1450_1510,A42093,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.377,1.967,0.000,0.000,1.377,0.000,0.000,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,0.050,0.500,0.000,0.000,0.050,0.000,0.000,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.198,0.198,0.000,0.000,0.198,0.000,0.000,0.200,0.198,0.200,0.198,0.198,0.198,0.198,0.198,0.224,0.198,0.198,0.198,0.205,0.198,0.243,0.205,0.243,0.243,0.224,0.205,0.205,0.243,0.198
SW1_1450_1510,A42097,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.377,1.967,0.000,0.000,1.377,0.000,0.000,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,0.050,0.500,0.000,0.000,0.050,0.000,0.000,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.126,0.126,0.000,0.000,0.126,0.000,0.000,0.124,0.126,0.124,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.128,0.126,0.126,0.128,0.126,0.126,0.126,0.128,0.128,0.126,0.126
SW1_1450_1510,B42081,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.377,1.967,0.000,0.000,1.377,0.000,0.000,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,0.050,0.500,0.000,0.000,0.050,0.000,0.000,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.219,0.219,0.000,0.000,0.219,0.000,0.000,0.231,0.219,0.231,0.219,0.219,0.219,0.219,0.219,0.219,0.219,0.219,0.219,0.207,0.219,0.219,0.207,0.219,0.219,0.219,0.207,0.207,0.219,0.219
SW1_1510_1680,A42037,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.377,1.967,0.000,0.000,1.377,0.000,0.000,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,0.050,0.500,0.000,0.000,0.050,0.000,0.000,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.100,0.100,0.000,0.000,0.100,0.000,0.000,0.099,0.100,0.099,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.098,0.100,0.101,0.098,0.101,0.100,0.100,0.098,0.098,0.101,0.100
SW1_1510_1680,A42093,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.377,1.967,0.000,0.000,1.377,0.000,0.000,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,0.050,0.500,0.000,0.000,0.050,0.000,0.000,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.209,0.209,0.000,0.000,0.209,0.000,0.000,0.175,0.209,0.175,0.209,0.209,0.209,0.209,0.209,0.277,0.209,0.209,0.209,0.203,0.209,0.248,0.203,0.248,0.219,0.277,0.203,0.203,0.248,0.209
SW1_1510_1680,A42097,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.377,1.967,0.000,0.000,1.377,0.000,0.000,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,1.967,0.050,0.500,0.000,0.000,0.050,0.000,0.000,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.277,0.277,0.000,0.000,0.277,0.000,0.000,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.265,0.277,0.277,0.277,0.280,0.277,0.225,0.280,0.225,0.265,0.265,0.280,0.280,0.225,0.277
SW1_1560_1460,A42027,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.951,1.359,0.000,0.000,0.951,0.000,0.000,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,0.132,1.316,0.000,0.000,0.132,0.000,0.000,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,0.305,0.305,0.000,0.000,0.305,0.000,0.000,0.297,0.305,0.297,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.314,0.305,0.305,0.314,0.305,0.305,0.305,0.314,0.314,0.305,0.305
SW1_1560_1460,A42119,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.951,1.359,0.000,0.000,0.951,0.000,0.000,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,1.359,0.132,1.316,0.000,0.000,0.132,0.000,0.000,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,1.316,0.360,0.360,0.000,0.000,0.360,0.000,0.000,0.279,0.360,0.279,0.360,0.360,0.360,0.360,0.360,0.261,0.360,0.360,0.360,0.327,0.360,0.173,0.327,0.173,0.166,0.261,0.327,0.327,0.173,0.360
