RiverSegment,UpStreamSeg
SU7_1420_1590,SU2_0120_0260
SU7_1420_1590,SU2_0160_0260
SU7_1420_1590,SU4_0430_0420
SU7_1420_1590,SU2_0280_0430
SU7_1420_1590,SU4_0270_0430
SU7_1420_1590,SU1_0200_0270
SU7_1420_1590,SU3_0170_0270
SU7_1420_1590,SU3_0090_0170
SU7_1420_1590,SU1_0050_0090
SU7_1420_1590,SU2_0070_0090
SU7_1420_1590,SU6_0520_0500
SU7_1420_1590,SU6_0480_0520
SU7_1420_1590,SU1_0410_0480
SU7_1420_1590,SU5_0460_0480
SU7_1420_1590,SU2_0360_0460
SU7_1420_1590,SU5_0400_0460
SU7_1420_1590,SU1_0380_0400
SU7_1420_1590,SU5_0310_0400
SU7_1420_1590,SU4_0300_0310
SU7_1420_1590,SU2_0210_0300
SU7_1420_1590,SU1_0080_0210
SU7_1420_1590,SU3_0190_0300
SU7_1420_1590,SU1_0060_0190
SU7_1420_1590,SU3_0010_0190
SU7_1420_1590,SU5_0340_0310
SU7_1420_1590,SU2_0320_0340
SU7_1420_1590,SU2_0291_0320
SU7_1420_1590,SU2_0290_0291
SU7_1420_1590,SU4_0250_0340
SU7_1420_1590,SU2_0130_0250
SU7_1420_1590,SU4_0220_0250
SU7_1420_1590,SU2_0150_0220
SU7_1420_1590,SU4_0230_0220
SU7_1420_1590,SU2_0100_0230
SU7_1420_1590,SU3_0180_0230
SU7_1420_1590,SU2_0040_0180
SU7_1420_1590,SU3_0140_0180
SU7_1420_1590,SU2_0020_0140
SU7_1420_1590,SU2_0030_0140
SU8_1530_1760,SU8_1530_1760
SU8_1530_1760,SU8_1610_1530
SU8_1530_1760,SU1_1630_1610
SU8_1530_1760,SU8_1620_1610
SU8_1530_1760,SU2_1550_1620
SU8_1530_1760,SU8_1590_1620
SU8_1530_1760,SU3_1280_1590
SU8_1530_1760,SU3_1310_1280
SU8_1530_1760,SU2_1200_1310
SU8_1530_1760,SU2_1210_1310
SU8_1530_1760,SU7_1420_1590
SU8_1530_1760,SU3_1500_1420
SU8_1530_1760,SU1_1480_1500
SU8_1530_1760,SU2_1290_1500
SU8_1530_1760,SU7_1140_1420
SU8_1530_1760,SU7_1120_1140
SU8_1530_1760,SU3_0970_1120
SU8_1530_1760,SU3_0810_0970
SU8_1530_1760,SU2_0670_0810
SU8_1530_1760,SU7_0980_1120
SU8_1530_1760,SU2_1020_0980
SU8_1530_1760,SU7_1010_0980
SU8_1530_1760,SU3_0910_1010
SU8_1530_1760,SU3_0710_0910
SU8_1530_1760,SU1_0660_0710
SU8_1530_1760,SU2_0780_0710
SU8_1530_1760,SU7_0950_1010
SU8_1530_1760,SU2_0990_0950
SU8_1530_1760,SU7_0960_0950
SU8_1530_1760,SU2_0760_0960
SU8_1530_1760,SU7_0860_0960
SU8_1530_1760,SU2_0700_0860
SU8_1530_1760,SU7_0730_0860
SU8_1530_1760,SU3_0870_0730
SU8_1530_1760,SU2_0900_0870
SU8_1530_1760,SU1_0940_0900
SU8_1530_1760,SU2_0890_0900
SU8_1530_1760,SU7_0850_0730
SU8_1530_1760,SU2_0800_0850
SU8_1530_1760,SU7_0750_0850
SU8_1530_1760,SU5_0600_0750
SU8_1530_1760,SU5_0610_0600
SU8_1530_1760,SU2_0680_0610
SU8_1530_1760,SU5_0530_0610
SU8_1530_1760,SU3_0490_0530
SU8_1530_1760,SU3_0370_0490
SU8_1530_1760,SU5_0650_0530
SU8_1530_1760,SU4_0630_0650
SU8_1530_1760,SU2_0640_0630
SU8_1530_1760,SU4_0580_0630
SU8_1530_1760,SU2_0570_0580
SU8_1530_1760,SU2_0510_0570
SU8_1530_1760,SU2_0620_0580
SU8_1530_1760,SU4_0690_0650
SU8_1530_1760,SU2_0741_0690
SU8_1530_1760,SU2_0740_0741
SU8_1530_1760,SU1_0820_0740
SU8_1530_1760,SU3_0770_0690
SU8_1530_1760,SU3_0790_0770
SU8_1530_1760,SU3_0831_0790
SU8_1530_1760,SU1_0840_0831
SU8_1530_1760,SU2_0830_0831
SU8_1530_1760,SU2_0920_0830
SU8_1530_1760,SU7_0720_0750
SU8_1530_1760,SU2_0450_0720
SU8_1530_1760,SU7_0540_0720
SU8_1530_1760,SU3_0590_0540
SU8_1530_1760,SU2_0470_0590
SU8_1530_1760,SU2_0560_0590
SU8_1530_1760,SU1_0330_0560
SU8_1530_1760,SU1_0390_0560
SU8_1530_1760,SU7_0550_0540
SU8_1530_1760,SU2_0440_0550
SU8_1530_1760,SU6_0500_0550
SU8_1530_1760,SU5_0420_0500
SU8_1530_1760,SU4_0350_0420
SU8_1530_1760,SU3_0240_0350
SU8_1530_1760,SU2_0110_0240
SU8_1530_1760,SU4_0260_0350
SU8_1530_1760,SU2_0120_0260
SU8_1530_1760,SU2_0160_0260
SU8_1530_1760,SU4_0430_0420
SU8_1530_1760,SU2_0280_0430
SU8_1530_1760,SU4_0270_0430
SU8_1530_1760,SU1_0200_0270
SU8_1530_1760,SU3_0170_0270
SU8_1530_1760,SU3_0090_0170
SU8_1530_1760,SU1_0050_0090
SU8_1530_1760,SU2_0070_0090
SU8_1530_1760,SU6_0520_0500
SU8_1530_1760,SU6_0480_0520
SU8_1530_1760,SU1_0410_0480
SU8_1530_1760,SU5_0460_0480
SU8_1530_1760,SU2_0360_0460
SU8_1530_1760,SU5_0400_0460
SU8_1530_1760,SU1_0380_0400
SU8_1530_1760,SU5_0310_0400
SU8_1530_1760,SU4_0300_0310
SU8_1530_1760,SU2_0210_0300
SU8_1530_1760,SU1_0080_0210
SU8_1530_1760,SU3_0190_0300
SU8_1530_1760,SU1_0060_0190
SU8_1530_1760,SU3_0010_0190
SU8_1530_1760,SU5_0340_0310
SU8_1530_1760,SU2_0320_0340
SU8_1530_1760,SU2_0291_0320
SU8_1530_1760,SU2_0290_0291
SU8_1530_1760,SU4_0250_0340
SU8_1530_1760,SU2_0130_0250
SU8_1530_1760,SU4_0220_0250
SU8_1530_1760,SU2_0150_0220
SU8_1530_1760,SU4_0230_0220
SU8_1530_1760,SU2_0100_0230
SU8_1530_1760,SU3_0180_0230
SU8_1530_1760,SU2_0040_0180
SU8_1530_1760,SU3_0140_0180
SU8_1530_1760,SU2_0020_0140
SU8_1530_1760,SU2_0030_0140
SU8_1590_1620,SU8_1590_1620
SU8_1590_1620,SU3_1280_1590
SU8_1590_1620,SU3_1310_1280
SU8_1590_1620,SU2_1200_1310
SU8_1590_1620,SU2_1210_1310
SU8_1590_1620,SU7_1420_1590
SU8_1590_1620,SU3_1500_1420
SU8_1590_1620,SU1_1480_1500
SU8_1590_1620,SU2_1290_1500
SU8_1590_1620,SU7_1140_1420
SU8_1590_1620,SU7_1120_1140
SU8_1590_1620,SU3_0970_1120
SU8_1590_1620,SU3_0810_0970
SU8_1590_1620,SU2_0670_0810
SU8_1590_1620,SU7_0980_1120
SU8_1590_1620,SU2_1020_0980
SU8_1590_1620,SU7_1010_0980
SU8_1590_1620,SU3_0910_1010
SU8_1590_1620,SU3_0710_0910
SU8_1590_1620,SU1_0660_0710
SU8_1590_1620,SU2_0780_0710
SU8_1590_1620,SU7_0950_1010
SU8_1590_1620,SU2_0990_0950
SU8_1590_1620,SU7_0960_0950
SU8_1590_1620,SU2_0760_0960
SU8_1590_1620,SU7_0860_0960
SU8_1590_1620,SU2_0700_0860
SU8_1590_1620,SU7_0730_0860
SU8_1590_1620,SU3_0870_0730
SU8_1590_1620,SU2_0900_0870
SU8_1590_1620,SU1_0940_0900
SU8_1590_1620,SU2_0890_0900
SU8_1590_1620,SU7_0850_0730
SU8_1590_1620,SU2_0800_0850
SU8_1590_1620,SU7_0750_0850
SU8_1590_1620,SU5_0600_0750
SU8_1590_1620,SU5_0610_0600
SU8_1590_1620,SU2_0680_0610
SU8_1590_1620,SU5_0530_0610
SU8_1590_1620,SU3_0490_0530
SU8_1590_1620,SU3_0370_0490
SU8_1590_1620,SU5_0650_0530
SU8_1590_1620,SU4_0630_0650
SU8_1590_1620,SU2_0640_0630
SU8_1590_1620,SU4_0580_0630
SU8_1590_1620,SU2_0570_0580
SU8_1590_1620,SU2_0510_0570
SU8_1590_1620,SU2_0620_0580
SU8_1590_1620,SU4_0690_0650
SU8_1590_1620,SU2_0741_0690
SU8_1590_1620,SU2_0740_0741
SU8_1590_1620,SU1_0820_0740
SU8_1590_1620,SU3_0770_0690
SU8_1590_1620,SU3_0790_0770
SU8_1590_1620,SU3_0831_0790
SU8_1590_1620,SU1_0840_0831
SU8_1590_1620,SU2_0830_0831
SU8_1590_1620,SU2_0920_0830
SU8_1590_1620,SU7_0720_0750
SU8_1590_1620,SU2_0450_0720
SU8_1590_1620,SU7_0540_0720
SU8_1590_1620,SU3_0590_0540
SU8_1590_1620,SU2_0470_0590
SU8_1590_1620,SU2_0560_0590
SU8_1590_1620,SU1_0330_0560
SU8_1590_1620,SU1_0390_0560
SU8_1590_1620,SU7_0550_0540
SU8_1590_1620,SU2_0440_0550
SU8_1590_1620,SU6_0500_0550
SU8_1590_1620,SU5_0420_0500
SU8_1590_1620,SU4_0350_0420
SU8_1590_1620,SU3_0240_0350
SU8_1590_1620,SU2_0110_0240
SU8_1590_1620,SU4_0260_0350
SU8_1590_1620,SU2_0120_0260
SU8_1590_1620,SU2_0160_0260
SU8_1590_1620,SU4_0430_0420
SU8_1590_1620,SU2_0280_0430
SU8_1590_1620,SU4_0270_0430
SU8_1590_1620,SU1_0200_0270
SU8_1590_1620,SU3_0170_0270
SU8_1590_1620,SU3_0090_0170
SU8_1590_1620,SU1_0050_0090
SU8_1590_1620,SU2_0070_0090
SU8_1590_1620,SU6_0520_0500
SU8_1590_1620,SU6_0480_0520
SU8_1590_1620,SU1_0410_0480
SU8_1590_1620,SU5_0460_0480
SU8_1590_1620,SU2_0360_0460
SU8_1590_1620,SU5_0400_0460
SU8_1590_1620,SU1_0380_0400
SU8_1590_1620,SU5_0310_0400
SU8_1590_1620,SU4_0300_0310
SU8_1590_1620,SU2_0210_0300
SU8_1590_1620,SU1_0080_0210
SU8_1590_1620,SU3_0190_0300
SU8_1590_1620,SU1_0060_0190
SU8_1590_1620,SU3_0010_0190
SU8_1590_1620,SU5_0340_0310
SU8_1590_1620,SU2_0320_0340
SU8_1590_1620,SU2_0291_0320
SU8_1590_1620,SU2_0290_0291
SU8_1590_1620,SU4_0250_0340
SU8_1590_1620,SU2_0130_0250
SU8_1590_1620,SU4_0220_0250
SU8_1590_1620,SU2_0150_0220
SU8_1590_1620,SU4_0230_0220
SU8_1590_1620,SU2_0100_0230
SU8_1590_1620,SU3_0180_0230
SU8_1590_1620,SU2_0040_0180
SU8_1590_1620,SU3_0140_0180
SU8_1590_1620,SU2_0020_0140
SU8_1590_1620,SU2_0030_0140
SU8_1610_1530,SU8_1610_1530
SU8_1610_1530,SU1_1630_1610
SU8_1610_1530,SU8_1620_1610
SU8_1610_1530,SU2_1550_1620
SU8_1610_1530,SU8_1590_1620
SU8_1610_1530,SU3_1280_1590
SU8_1610_1530,SU3_1310_1280
SU8_1610_1530,SU2_1200_1310
SU8_1610_1530,SU2_1210_1310
SU8_1610_1530,SU7_1420_1590
SU8_1610_1530,SU3_1500_1420
SU8_1610_1530,SU1_1480_1500
SU8_1610_1530,SU2_1290_1500
SU8_1610_1530,SU7_1140_1420
SU8_1610_1530,SU7_1120_1140
SU8_1610_1530,SU3_0970_1120
SU8_1610_1530,SU3_0810_0970
SU8_1610_1530,SU2_0670_0810
SU8_1610_1530,SU7_0980_1120
SU8_1610_1530,SU2_1020_0980
SU8_1610_1530,SU7_1010_0980
SU8_1610_1530,SU3_0910_1010
SU8_1610_1530,SU3_0710_0910
SU8_1610_1530,SU1_0660_0710
SU8_1610_1530,SU2_0780_0710
SU8_1610_1530,SU7_0950_1010
SU8_1610_1530,SU2_0990_0950
SU8_1610_1530,SU7_0960_0950
SU8_1610_1530,SU2_0760_0960
SU8_1610_1530,SU7_0860_0960
SU8_1610_1530,SU2_0700_0860
SU8_1610_1530,SU7_0730_0860
SU8_1610_1530,SU3_0870_0730
SU8_1610_1530,SU2_0900_0870
SU8_1610_1530,SU1_0940_0900
SU8_1610_1530,SU2_0890_0900
SU8_1610_1530,SU7_0850_0730
SU8_1610_1530,SU2_0800_0850
SU8_1610_1530,SU7_0750_0850
SU8_1610_1530,SU5_0600_0750
SU8_1610_1530,SU5_0610_0600
SU8_1610_1530,SU2_0680_0610
SU8_1610_1530,SU5_0530_0610
SU8_1610_1530,SU3_0490_0530
SU8_1610_1530,SU3_0370_0490
SU8_1610_1530,SU5_0650_0530
SU8_1610_1530,SU4_0630_0650
SU8_1610_1530,SU2_0640_0630
SU8_1610_1530,SU4_0580_0630
SU8_1610_1530,SU2_0570_0580
SU8_1610_1530,SU2_0510_0570
SU8_1610_1530,SU2_0620_0580
SU8_1610_1530,SU4_0690_0650
SU8_1610_1530,SU2_0741_0690
SU8_1610_1530,SU2_0740_0741
SU8_1610_1530,SU1_0820_0740
SU8_1610_1530,SU3_0770_0690
SU8_1610_1530,SU3_0790_0770
SU8_1610_1530,SU3_0831_0790
SU8_1610_1530,SU1_0840_0831
SU8_1610_1530,SU2_0830_0831
SU8_1610_1530,SU2_0920_0830
SU8_1610_1530,SU7_0720_0750
SU8_1610_1530,SU2_0450_0720
SU8_1610_1530,SU7_0540_0720
SU8_1610_1530,SU3_0590_0540
SU8_1610_1530,SU2_0470_0590
SU8_1610_1530,SU2_0560_0590
SU8_1610_1530,SU1_0330_0560
SU8_1610_1530,SU1_0390_0560
SU8_1610_1530,SU7_0550_0540
SU8_1610_1530,SU2_0440_0550
SU8_1610_1530,SU6_0500_0550
SU8_1610_1530,SU5_0420_0500
SU8_1610_1530,SU4_0350_0420
SU8_1610_1530,SU3_0240_0350
SU8_1610_1530,SU2_0110_0240
SU8_1610_1530,SU4_0260_0350
SU8_1610_1530,SU2_0120_0260
SU8_1610_1530,SU2_0160_0260
SU8_1610_1530,SU4_0430_0420
SU8_1610_1530,SU2_0280_0430
SU8_1610_1530,SU4_0270_0430
SU8_1610_1530,SU1_0200_0270
SU8_1610_1530,SU3_0170_0270
SU8_1610_1530,SU3_0090_0170
SU8_1610_1530,SU1_0050_0090
SU8_1610_1530,SU2_0070_0090
SU8_1610_1530,SU6_0520_0500
SU8_1610_1530,SU6_0480_0520
SU8_1610_1530,SU1_0410_0480
SU8_1610_1530,SU5_0460_0480
SU8_1610_1530,SU2_0360_0460
SU8_1610_1530,SU5_0400_0460
SU8_1610_1530,SU1_0380_0400
SU8_1610_1530,SU5_0310_0400
SU8_1610_1530,SU4_0300_0310
SU8_1610_1530,SU2_0210_0300
SU8_1610_1530,SU1_0080_0210
SU8_1610_1530,SU3_0190_0300
SU8_1610_1530,SU1_0060_0190
SU8_1610_1530,SU3_0010_0190
SU8_1610_1530,SU5_0340_0310
SU8_1610_1530,SU2_0320_0340
SU8_1610_1530,SU2_0291_0320
SU8_1610_1530,SU2_0290_0291
SU8_1610_1530,SU4_0250_0340
SU8_1610_1530,SU2_0130_0250
SU8_1610_1530,SU4_0220_0250
SU8_1610_1530,SU2_0150_0220
SU8_1610_1530,SU4_0230_0220
SU8_1610_1530,SU2_0100_0230
SU8_1610_1530,SU3_0180_0230
SU8_1610_1530,SU2_0040_0180
SU8_1610_1530,SU3_0140_0180
SU8_1610_1530,SU2_0020_0140
SU8_1610_1530,SU2_0030_0140
SU8_1620_1610,SU8_1620_1610
SU8_1620_1610,SU2_1550_1620
SU8_1620_1610,SU8_1590_1620
SU8_1620_1610,SU3_1280_1590
SU8_1620_1610,SU3_1310_1280
SU8_1620_1610,SU2_1200_1310
SU8_1620_1610,SU2_1210_1310
SU8_1620_1610,SU7_1420_1590
SU8_1620_1610,SU3_1500_1420
SU8_1620_1610,SU1_1480_1500
SU8_1620_1610,SU2_1290_1500
SU8_1620_1610,SU7_1140_1420
SU8_1620_1610,SU7_1120_1140
SU8_1620_1610,SU3_0970_1120
SU8_1620_1610,SU3_0810_0970
SU8_1620_1610,SU2_0670_0810
SU8_1620_1610,SU7_0980_1120
SU8_1620_1610,SU2_1020_0980
SU8_1620_1610,SU7_1010_0980
SU8_1620_1610,SU3_0910_1010
SU8_1620_1610,SU3_0710_0910
SU8_1620_1610,SU1_0660_0710
SU8_1620_1610,SU2_0780_0710
SU8_1620_1610,SU7_0950_1010
SU8_1620_1610,SU2_0990_0950
SU8_1620_1610,SU7_0960_0950
SU8_1620_1610,SU2_0760_0960
SU8_1620_1610,SU7_0860_0960
SU8_1620_1610,SU2_0700_0860
SU8_1620_1610,SU7_0730_0860
SU8_1620_1610,SU3_0870_0730
SU8_1620_1610,SU2_0900_0870
SU8_1620_1610,SU1_0940_0900
SU8_1620_1610,SU2_0890_0900
SU8_1620_1610,SU7_0850_0730
SU8_1620_1610,SU2_0800_0850
SU8_1620_1610,SU7_0750_0850
SU8_1620_1610,SU5_0600_0750
SU8_1620_1610,SU5_0610_0600
SU8_1620_1610,SU2_0680_0610
SU8_1620_1610,SU5_0530_0610
SU8_1620_1610,SU3_0490_0530
SU8_1620_1610,SU3_0370_0490
SU8_1620_1610,SU5_0650_0530
SU8_1620_1610,SU4_0630_0650
SU8_1620_1610,SU2_0640_0630
SU8_1620_1610,SU4_0580_0630
SU8_1620_1610,SU2_0570_0580
SU8_1620_1610,SU2_0510_0570
SU8_1620_1610,SU2_0620_0580
SU8_1620_1610,SU4_0690_0650
SU8_1620_1610,SU2_0741_0690
SU8_1620_1610,SU2_0740_0741
SU8_1620_1610,SU1_0820_0740
SU8_1620_1610,SU3_0770_0690
SU8_1620_1610,SU3_0790_0770
SU8_1620_1610,SU3_0831_0790
SU8_1620_1610,SU1_0840_0831
SU8_1620_1610,SU2_0830_0831
SU8_1620_1610,SU2_0920_0830
SU8_1620_1610,SU7_0720_0750
SU8_1620_1610,SU2_0450_0720
SU8_1620_1610,SU7_0540_0720
SU8_1620_1610,SU3_0590_0540
SU8_1620_1610,SU2_0470_0590
SU8_1620_1610,SU2_0560_0590
SU8_1620_1610,SU1_0330_0560
SU8_1620_1610,SU1_0390_0560
SU8_1620_1610,SU7_0550_0540
SU8_1620_1610,SU2_0440_0550
SU8_1620_1610,SU6_0500_0550
SU8_1620_1610,SU5_0420_0500
SU8_1620_1610,SU4_0350_0420
SU8_1620_1610,SU3_0240_0350
SU8_1620_1610,SU2_0110_0240
SU8_1620_1610,SU4_0260_0350
SU8_1620_1610,SU2_0120_0260
SU8_1620_1610,SU2_0160_0260
SU8_1620_1610,SU4_0430_0420
SU8_1620_1610,SU2_0280_0430
SU8_1620_1610,SU4_0270_0430
SU8_1620_1610,SU1_0200_0270
SU8_1620_1610,SU3_0170_0270
SU8_1620_1610,SU3_0090_0170
SU8_1620_1610,SU1_0050_0090
SU8_1620_1610,SU2_0070_0090
SU8_1620_1610,SU6_0520_0500
SU8_1620_1610,SU6_0480_0520
SU8_1620_1610,SU1_0410_0480
SU8_1620_1610,SU5_0460_0480
SU8_1620_1610,SU2_0360_0460
SU8_1620_1610,SU5_0400_0460
SU8_1620_1610,SU1_0380_0400
SU8_1620_1610,SU5_0310_0400
SU8_1620_1610,SU4_0300_0310
SU8_1620_1610,SU2_0210_0300
SU8_1620_1610,SU1_0080_0210
SU8_1620_1610,SU3_0190_0300
SU8_1620_1610,SU1_0060_0190
SU8_1620_1610,SU3_0010_0190
SU8_1620_1610,SU5_0340_0310
SU8_1620_1610,SU2_0320_0340
SU8_1620_1610,SU2_0291_0320
SU8_1620_1610,SU2_0290_0291
SU8_1620_1610,SU4_0250_0340
SU8_1620_1610,SU2_0130_0250
SU8_1620_1610,SU4_0220_0250
SU8_1620_1610,SU2_0150_0220
SU8_1620_1610,SU4_0230_0220
SU8_1620_1610,SU2_0100_0230
SU8_1620_1610,SU3_0180_0230
SU8_1620_1610,SU2_0040_0180
SU8_1620_1610,SU3_0140_0180
SU8_1620_1610,SU2_0020_0140
SU8_1620_1610,SU2_0030_0140
SW0_1520_1600,SW0_1520_1600
SW1_1160_1260,SW1_1160_1260
SW1_1170_1270,SW1_1170_1270
SW1_1180_1190,SW1_1180_1190
SW1_1450_1510,SW1_1450_1510
SW1_1510_1680,SW1_1510_1680
SW1_1510_1680,SW1_1450_1510
SW1_1560_1460,SW1_1560_1460
SW1_1570_1640,SW1_1570_1640
SW1_1830_1690,SW1_1830_1690
SW1_1830_1690,SW1_1890_1830
SW1_1830_1690,SW1_1910_1890
SW1_1890_1830,SW1_1890_1830
SW1_1890_1830,SW1_1910_1890
SW1_1910_1890,SW1_1910_1890
SW2_0880_0930,SW2_0880_0930
SW2_1000_1110,SW2_1000_1110
SW2_1030_1060,SW2_1030_1060
SW2_1050_0930,SW2_1050_0930
SW2_1070_1060,SW2_1070_1060
SW2_1100_1130,SW2_1100_1130
SW2_1190_1410,SW2_1190_1410
SW2_1190_1410,SW1_1180_1190
SW2_1240_1270,SW2_1240_1270
SW2_1360_1430,SW2_1360_1430
SW2_1770_1690,SW2_1770_1690
SW2_1950_1940,SW2_1950_1940
SW2_2020_1940,SW2_2020_1940
SW3_0930_1110,SW3_0930_1110
SW3_0930_1110,SW2_0880_0930
SW3_0930_1110,SW2_1050_0930
SW3_1040_1220,SW3_1040_1220
SW3_1060_1260,SW3_1060_1260
SW3_1060_1260,SW2_1030_1060
SW3_1060_1260,SW2_1070_1060
SW3_1080_1350,SW3_1080_1350
SW3_1090_1091,SW3_1090_1091
SW3_1091_1380,SW3_1091_1380
SW3_1091_1380,SW3_1090_1091
SW3_1130_1390,SW3_1130_1390
SW3_1130_1390,SW2_1100_1130
SW3_1220_1320,SW3_1220_1320
SW3_1220_1320,SW3_1040_1220
SW3_1250_1340,SW3_1250_1340
SW3_1270_1370,SW3_1270_1370
SW3_1270_1370,SW1_1170_1270
SW3_1270_1370,SW2_1240_1270
SW3_1370_1430,SW3_1370_1430
SW3_1370_1430,SW3_1270_1370
SW3_1370_1430,SW1_1170_1270
SW3_1370_1430,SW2_1240_1270
SW3_1380_1490,SW3_1380_1490
SW3_1380_1490,SW3_1091_1380
SW3_1380_1490,SW3_1090_1091
SW3_1390_1330,SW3_1390_1330
SW3_1390_1330,SW3_1130_1390
SW3_1390_1330,SW2_1100_1130
SW3_1580_1440,SW3_1580_1440
SW3_1580_1440,SW3_1600_1580
SW3_1580_1440,SW0_1520_1600
SW3_1580_1440,SW3_1660_1580
SW3_1580_1440,SW3_1690_1660
SW3_1580_1440,SW1_1830_1690
SW3_1580_1440,SW1_1890_1830
SW3_1580_1440,SW1_1910_1890
SW3_1580_1440,SW2_1770_1690
SW3_1600_1580,SW3_1600_1580
SW3_1600_1580,SW0_1520_1600
SW3_1660_1580,SW3_1660_1580
SW3_1660_1580,SW3_1690_1660
SW3_1660_1580,SW1_1830_1690
SW3_1660_1580,SW1_1890_1830
SW3_1660_1580,SW1_1910_1890
SW3_1660_1580,SW2_1770_1690
SW3_1690_1660,SW3_1690_1660
SW3_1690_1660,SW1_1830_1690
SW3_1690_1660,SW1_1890_1830
SW3_1690_1660,SW1_1910_1890
SW3_1690_1660,SW2_1770_1690
SW3_1750_1540,SW3_1750_1540
SW3_1750_1540,SW3_1920_1750
SW3_1800_1650,SW3_1800_1650
SW3_1800_1650,SW3_1870_1800
SW3_1870_1800,SW3_1870_1800
SW3_1920_1750,SW3_1920_1750
SW4_1110_1150,SW4_1110_1150
SW4_1110_1150,SW2_1000_1110
SW4_1110_1150,SW3_0930_1110
SW4_1110_1150,SW2_0880_0930
SW4_1110_1150,SW2_1050_0930
SW4_1150_1350,SW4_1150_1350
SW4_1150_1350,SW4_1110_1150
SW4_1150_1350,SW2_1000_1110
SW4_1150_1350,SW3_0930_1110
SW4_1150_1350,SW2_0880_0930
SW4_1150_1350,SW2_1050_0930
SW4_1260_1300,SW4_1260_1300
SW4_1260_1300,SW1_1160_1260
SW4_1260_1300,SW3_1060_1260
SW4_1260_1300,SW2_1030_1060
SW4_1260_1300,SW2_1070_1060
SW4_1430_1490,SW4_1430_1490
SW4_1430_1490,SW2_1360_1430
SW4_1430_1490,SW3_1370_1430
SW4_1430_1490,SW3_1270_1370
SW4_1430_1490,SW1_1170_1270
SW4_1430_1490,SW2_1240_1270
SW4_1490_1400,SW4_1490_1400
SW4_1490_1400,SW3_1380_1490
SW4_1490_1400,SW3_1091_1380
SW4_1490_1400,SW3_1090_1091
SW4_1490_1400,SW4_1430_1490
SW4_1490_1400,SW2_1360_1430
SW4_1490_1400,SW3_1370_1430
SW4_1490_1400,SW3_1270_1370
SW4_1490_1400,SW1_1170_1270
SW4_1490_1400,SW2_1240_1270
SW4_1720_1650,SW4_1720_1650
SW4_1720_1650,SW4_1860_1720
SW4_1720_1650,SW4_1940_1860
SW4_1720_1650,SW2_1950_1940
SW4_1720_1650,SW2_2020_1940
SW4_1860_1720,SW4_1860_1720
SW4_1860_1720,SW4_1940_1860
SW4_1860_1720,SW2_1950_1940
SW4_1860_1720,SW2_2020_1940
SW4_1940_1860,SW4_1940_1860
SW4_1940_1860,SW2_1950_1940
SW4_1940_1860,SW2_2020_1940
SW5_1350_1470,SW5_1350_1470
SW5_1350_1470,SW3_1080_1350
SW5_1350_1470,SW4_1150_1350
SW5_1350_1470,SW4_1110_1150
SW5_1350_1470,SW2_1000_1110
SW5_1350_1470,SW3_0930_1110
SW5_1350_1470,SW2_0880_0930
SW5_1350_1470,SW2_1050_0930
SW5_1540_1400,SW5_1540_1400
SW5_1540_1400,SW3_1750_1540
SW5_1540_1400,SW3_1920_1750
SW5_1540_1400,SW5_1650_1540
SW5_1540_1400,SW3_1800_1650
SW5_1540_1400,SW3_1870_1800
SW5_1540_1400,SW4_1720_1650
SW5_1540_1400,SW4_1860_1720
SW5_1540_1400,SW4_1940_1860
SW5_1540_1400,SW2_1950_1940
SW5_1540_1400,SW2_2020_1940
SW5_1650_1540,SW5_1650_1540
SW5_1650_1540,SW3_1800_1650
SW5_1650_1540,SW3_1870_1800
SW5_1650_1540,SW4_1720_1650
SW5_1650_1540,SW4_1860_1720
SW5_1650_1540,SW4_1940_1860
SW5_1650_1540,SW2_1950_1940
SW5_1650_1540,SW2_2020_1940
SW6_1230_1440,SW6_1230_1440
SW6_1230_1440,SW6_1330_1230
SW6_1230_1440,SW3_1390_1330
SW6_1230_1440,SW3_1130_1390
SW6_1230_1440,SW2_1100_1130
SW6_1230_1440,SW6_1400_1330
SW6_1230_1440,SW4_1490_1400
SW6_1230_1440,SW3_1380_1490
SW6_1230_1440,SW3_1091_1380
SW6_1230_1440,SW3_1090_1091
SW6_1230_1440,SW4_1430_1490
SW6_1230_1440,SW2_1360_1430
SW6_1230_1440,SW3_1370_1430
SW6_1230_1440,SW3_1270_1370
SW6_1230_1440,SW1_1170_1270
SW6_1230_1440,SW2_1240_1270
SW6_1230_1440,SW5_1540_1400
SW6_1230_1440,SW3_1750_1540
SW6_1230_1440,SW3_1920_1750
SW6_1230_1440,SW5_1650_1540
SW6_1230_1440,SW3_1800_1650
SW6_1230_1440,SW3_1870_1800
SW6_1230_1440,SW4_1720_1650
SW6_1230_1440,SW4_1860_1720
SW6_1230_1440,SW4_1940_1860
SW6_1230_1440,SW2_1950_1940
SW6_1230_1440,SW2_2020_1940
SW6_1330_1230,SW6_1330_1230
SW6_1330_1230,SW3_1390_1330
SW6_1330_1230,SW3_1130_1390
SW6_1330_1230,SW2_1100_1130
SW6_1330_1230,SW6_1400_1330
SW6_1330_1230,SW4_1490_1400
SW6_1330_1230,SW3_1380_1490
SW6_1330_1230,SW3_1091_1380
SW6_1330_1230,SW3_1090_1091
SW6_1330_1230,SW4_1430_1490
SW6_1330_1230,SW2_1360_1430
SW6_1330_1230,SW3_1370_1430
SW6_1330_1230,SW3_1270_1370
SW6_1330_1230,SW1_1170_1270
